image_name,image_size,cp,noobpp,ct,cm,image_name,image_size,cp,noobpp,ct,cm,dt,dm
chk.jpg,250000,15.3772,6.76982,0.033949,3836,chk.jpg,250000,17.5188,6.59849,0.520569,9612
chk.jpg,260100,15.3901,6.76879,0.034789,3856,chk.jpg,260100,17.5288,6.5977,0.525186,9804
chk.jpg,270400,15.3972,6.76822,0.038805,3732,chk.jpg,270400,17.5324,6.59741,0.599775,10036
chk.jpg,280900,15.3994,6.76805,0.041243,3796,chk.jpg,280900,17.5415,6.59668,0.583486,10464
chk.jpg,291600,15.3894,6.76885,0.040829,3908,chk.jpg,291600,17.5499,6.59601,0.596733,10536
chk.jpg,302500,15.4084,6.76733,0.042019,3780,chk.jpg,302500,17.5418,6.59666,0.65579,10912
chk.jpg,313600,15.3915,6.76868,0.040684,3948,chk.jpg,313600,17.5403,6.59678,0.708255,11240
chk.jpg,324900,15.4058,6.76754,0.049335,3848,chk.jpg,324900,17.5621,6.59504,0.670422,11396
chk.jpg,336400,15.4224,6.76621,0.058828,3976,chk.jpg,336400,17.5674,6.59461,0.781185,11596
chk.jpg,348100,15.4443,6.76446,0.047001,3836,chk.jpg,348100,17.5966,6.59228,0.733176,11940
chk.jpg,360000,15.1725,6.7862,0.054428,4020,chk.jpg,360000,17.2941,6.61648,0.737759,12264
chk.jpg,372100,15.4257,6.76594,0.051869,4080,chk.jpg,372100,17.5733,6.59414,0.754766,12356
chk.jpg,384400,15.4414,6.76469,0.076561,3932,chk.jpg,384400,17.6014,6.59189,0.771316,12828
chk.jpg,396900,15.4298,6.76561,0.061358,4068,chk.jpg,396900,17.5788,6.59369,0.84805,13052
chk.jpg,409600,15.5893,6.75286,0.061669,3972,chk.jpg,409600,17.7528,6.57977,0.871475,13320
chk.jpg,422500,15.4447,6.76443,0.057411,4008,chk.jpg,422500,17.5988,6.59209,0.928663,13852
chk.jpg,435600,15.4251,6.76599,0.059276,4124,chk.jpg,435600,17.5673,6.59462,0.928877,13928
chk.jpg,448900,15.444,6.76448,0.070388,4192,chk.jpg,448900,17.6139,6.59089,0.939607,14260
chk.jpg,462400,15.4476,6.76419,0.067818,4152,chk.jpg,462400,17.6146,6.59083,0.99701,14576
chk.jpg,476100,15.4333,6.76533,0.067331,3964,chk.jpg,476100,17.5962,6.5923,0.964603,15396
chk.jpg,490000,15.4162,6.76671,0.066117,4220,chk.jpg,490000,17.5772,6.59382,1.04918,15628
chk.jpg,504100,15.464,6.76288,0.069381,4128,chk.jpg,504100,17.6285,6.58972,1.00683,16040
chk.jpg,518400,15.4024,6.76781,0.073027,4236,chk.jpg,518400,17.5526,6.59579,1.22299,16276
chk.jpg,532900,15.4444,6.76445,0.077833,3940,chk.jpg,532900,17.6151,6.59079,1.20993,15764
chk.jpg,547600,15.4572,6.76342,0.069396,3912,chk.jpg,547600,17.6261,6.58991,1.09203,17096
chk.jpg,562500,15.4291,6.76567,0.082271,3936,chk.jpg,562500,17.5846,6.59324,1.12779,17240
chk.jpg,577600,15.4472,6.76422,0.093979,4048,chk.jpg,577600,17.6201,6.59039,1.17245,17496
chk.jpg,592900,15.4545,6.76364,0.087374,4052,chk.jpg,592900,17.6223,6.59022,1.37066,18016
chk.jpg,608400,15.4368,6.76505,0.081801,3860,chk.jpg,608400,17.6047,6.59163,1.21237,18340
chk.jpg,624100,15.4623,6.76302,0.084515,3996,chk.jpg,624100,17.636,6.58912,1.24155,18680
chk.jpg,640000,15.3671,6.77063,0.103522,4088,chk.jpg,640000,17.529,6.59768,1.49074,19132
chk.jpg,656100,15.4563,6.7635,0.112461,4024,chk.jpg,656100,17.6235,6.59012,1.34001,19452
chk.jpg,672400,15.4605,6.76316,0.103785,3924,chk.jpg,672400,17.629,6.58968,1.62381,19724
chk.jpg,688900,15.461,6.76312,0.09031,4204,chk.jpg,688900,17.6251,6.58999,1.43929,20260
chk.jpg,705600,15.4406,6.76475,0.11158,4168,chk.jpg,705600,17.6122,6.59102,1.40024,20596
chk.jpg,722500,15.45,6.764,0.109758,4040,chk.jpg,722500,17.6204,6.59037,1.49624,21132
chk.jpg,739600,15.4656,6.76276,0.1,4216,chk.jpg,739600,17.6305,6.58956,1.47841,21400
chk.jpg,756900,15.4608,6.76313,0.098731,4052,chk.jpg,756900,17.6395,6.58884,1.85212,21600
chk.jpg,774400,15.4575,6.7634,0.116264,4136,chk.jpg,774400,17.6399,6.58881,1.54357,22144
chk.jpg,792100,15.4685,6.76252,0.154514,4260,chk.jpg,792100,17.6484,6.58813,1.63732,22452
chk.jpg,810000,15.4177,6.76658,0.110434,4168,chk.jpg,810000,17.5843,6.59326,1.68424,23108
chk.jpg,828100,15.4668,6.76266,0.108821,4188,chk.jpg,828100,17.6448,6.58841,1.647,23192
chk.jpg,846400,15.4648,6.76281,0.122577,4308,chk.jpg,846400,17.6407,6.58874,1.87155,23876
chk.jpg,864900,15.4579,6.76337,0.133005,4216,chk.jpg,864900,17.6416,6.58867,1.94224,24188
chk.jpg,883600,15.4661,6.76271,0.115555,4188,chk.jpg,883600,17.6456,6.58835,1.87627,24852
chk.jpg,902500,15.4641,6.76287,0.131452,4212,chk.jpg,902500,17.6442,6.58846,1.91438,25176
chk.jpg,921600,15.3763,6.76989,0.123044,4384,chk.jpg,921600,17.535,6.5972,2.18685,25492
chk.jpg,940900,15.4669,6.76265,0.140387,4432,chk.jpg,940900,17.6541,6.58767,2.10992,26076
chk.jpg,960400,15.4717,6.76227,0.135194,4424,chk.jpg,960400,17.6611,6.58711,1.90666,25464
chk.jpg,980100,15.4647,6.76283,0.123102,4336,chk.jpg,980100,17.6473,6.58822,2.14464,26064
chk.jpg,1000000,15.4429,6.76457,0.133432,4468,chk.jpg,1000000,17.6194,6.59045,1.96508,26384
